"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,20110506,800,0.000,,33.9,16.1,19.4,C,NW,2,,,23.3,20.0,8.629,314,,,
DAVIS.T,20110507,800,0.000,,28.9,12.2,13.9,C,SE,3,,,23.9,20.0,8.376,269,,,
DAVIS.T,20110508,800,0.000,,20.0,11.7,13.3,CY,SE,10,,,23.9,20.0,8.629,212,,,
DAVIS.T,20110509,800,0.000,,20.0,8.3,11.1,C,0,0,,,23.9,20.6,9.645,323,,,
DAVIS.T,20110510,800,0.000,,23.3,6.7,11.7,C,SE,2,,,23.9,20.0,8.629,323,,,
DAVIS.T,20110511,800,0.000,,28.3,10.6,14.4,C,NW,3,,,24.4,20.6,9.137,297,,,
DAVIS.T,20110512,800,0.000,,28.3,11.7,13.9,C,NW,3,,,24.4,20.6,9.391,293,,,
DAVIS.T,20110513,800,0.000,,29.4,12.2,15.0,C,NW,2,,,25.0,21.1,8.883,321,,,
DAVIS.T,20110514,800,0.000,,22.2,10.6,11.7,C,NW,3,,,25.0,21.1,8.883,235,,,
DAVIS.T,20110515,800,3.300,R,17.8,8.3,10.6,C,SW,3,,,25.0,21.1,9.137,202,,,
DAVIS.T,20110516,800,0.508,R,16.1,6.7,10.0,PC,SW,2,,,25.0,21.1,9.899,169,,,
DAVIS.T,20110517,800,0.508,R,17.8,9.4,14.4,CY,SE,3,,,25.0,21.1,9.137,111,,,
DAVIS.T,20110518,800,4.822,R,20.0,10.6,12.2,CY,SW,2,,,25.6,21.1,8.883,277,,,
DAVIS.T,20110519,800,0.254,R,23.9,11.7,13.3,C,W,2,,,25.6,21.1,9.645,325,,,
DAVIS.T,20110520,800,0.000,,28.3,12.2,16.7,C,NW,2,,,25.6,21.7,9.391,322,,,
DAVIS.T,20110521,800,0.000,,28.9,15.0,15.6,PC,N,1,,,26.1,21.7,9.391,319,,,
DAVIS.T,20110522,800,0.000,,26.7,12.2,15.0,C,N,2,,,26.7,22.8,9.899,273,,,
DAVIS.T,20110523,800,0.000,,22.8,10.0,12.2,C,NW,1,,,27.2,22.8,10.15,314,,,
DAVIS.T,20110524,800,0.000,,25.6,10.6,12.8,C,NW,3,,,27.8,23.3,9.899,320,,,
DAVIS.T,20110525,800,0.000,,30.0,11.7,15.0,C,NW,3,,,27.8,23.3,9.137,147,,,
DAVIS.T,20110526,800,0.000,,23.3,10.0,12.8,C,NW,7,,,27.2,23.3,9.645,299,,,
DAVIS.T,20110527,800,0.000,,25.6,11.7,14.4,C,NW,5,,,27.2,23.3,9.137,231,,,
DAVIS.T,20110528,800,0.000,,24.4,11.7,13.3,C,NW,8,,,27.2,23.3,8.883,181,,,
DAVIS.T,20110529,800,0.761,R,20.6,8.9,10.0,CY,NW,6,,,27.2,23.3,8.883,339,,,
DAVIS.T,20110530,800,0.000,,25.6,7.8,13.3,C,0,0,,,27.8,23.3,9.645,287,,,
DAVIS.T,20110531,800,0.000,,17.8,7.2,11.7,C,NW,4,,,27.2,23.9,9.645,156,,,
DAVIS.T,20110601,810,0.508,,17.2,7.2,13.9,PC,W,6,,,20.0,18.9,3.300,212,,,
DAVIS.T,20110602,745,5.838,,21.1,7.8,13.3,PC,N,1,,,21.1,17.8,4.061,250,,,
DAVIS.T,20110603,855,0.000,,18.9,7.2,14.4,CY,N,1,,,20.0,17.8,4.061,134,,,
DAVIS.T,20110604,855,8.376,,19.4,12.2,13.9,R,E,2,,,18.9,18.3,3.046,120,,,
DAVIS.T,20110605,805,5.076,,21.1,12.2,15.0,CY,N,1,,,19.4,17.8,2.031,172,,,
DAVIS.T,20110606,825,1.015,,17.8,11.7,15.6,CY,SW,7,,,18.9,17.2,4.822,166,,,
DAVIS.T,20110607,740,0.254,,26.1,10.6,16.7,PC,NW,4,,,22.8,17.2,3.046,321,,,
DAVIS.T,20110608,855,0.000,,27.8,11.7,18.3,C,SW,2,,,25.6,17.8,7.107,325,,,
DAVIS.T,20110609,855,0.000,,30.6,10.6,20.6,C,NW,2,,,27.2,20.6,7.107,334,,,
DAVIS.T,20110610,2359,0.000,,28.3,12.2,20.0,C,W,2,,,28.9,25.0,8.376,334,,,
DAVIS.T,20110611,2359,0.000,,24.4,10.6,,,,,,,28.9,25.0,11.16,302,,,
DAVIS.T,20110612,2359,0.000,,28.9,9.4,,,,,,,28.9,25.0,10.91,330,,,
DAVIS.T,20110613,810,0.000,,32.2,12.8,19.4,C,W,1,,,30.0,25.6,11.16,330,,,
DAVIS.T,20110614,832,0.000,,36.1,15.0,26.1,C,N,4,,,31.1,25.6,7.107,338,,,
DAVIS.T,20110615,730,0.000,,35.6,17.2,26.1,C,N,7,,,31.1,26.7,10.40,342,,,
DAVIS.T,20110616,800,0.000,,31.1,17.2,23.9,PC,N,8,,,30.6,27.8,14.46,338,,,
DAVIS.T,20110617,855,0.000,,33.3,12.8,23.9,C,N,2,,,31.1,27.2,12.43,338,,,
DAVIS.T,20110618,805,0.000,,30.6,11.1,18.3,C,W,2,,,31.1,27.2,9.645,294,,,
DAVIS.T,20110619,750,0.000,,32.8,13.3,23.3,C,W,11,,,30.0,27.8,7.868,347,,,
DAVIS.T,20110620,830,0.000,,36.1,21.1,26.7,C,NW,5,,,30.6,26.7,16.49,341,,,
DAVIS.T,20110621,855,0.000,,39.4,17.2,28.9,C,NW,3,,,31.1,26.7,11.16,335,,,
DAVIS.T,20110622,855,0.000,,37.2,16.1,27.8,C,N,1,,,33.9,29.4,10.40,334,,,
DAVIS.T,20110623,815,0.000,,32.2,13.3,22.8,C,SW,2,,,33.3,30.0,11.42,334,,,
DAVIS.T,20110624,845,0.000,,31.7,11.1,19.4,C,N,2,,,32.8,28.9,10.40,339,,,
DAVIS.T,20110625,830,0.000,,30.6,11.7,19.4,C,W,1,,,32.8,28.9,9.391,334,,,
DAVIS.T,20110626,830,0.000,,33.9,12.2,19.4,C,N,2,,,33.3,28.9,9.137,331,,,
DAVIS.T,20110627,855,0.000,,31.1,12.8,22.2,C,S,3,,,32.8,28.9,9.137,318,,,
DAVIS.T,20110628,855,0.000,,17.2,13.9,16.7,CY,N,5,,,28.9,28.9,10.91,61,,,
DAVIS.T,20110629,830,22.84,,23.3,11.7,16.7,PC,SW,1,,,26.1,23.3,0.761,275,,,
DAVIS.T,20110630,735,0.000,,30.0,12.2,19.4,C,NW,1,,,28.9,23.3,4.569,334,,,
DAVIS.T,20110701,800,0.000,,35.6,16.1,24.4,C,NW,3,,,28.9,26.1,7.107,341,,,
DAVIS.T,20110702,735,0.000,,37.2,16.1,24.4,C,NE,1,,,32.8,26.1,9.899,338,,,
DAVIS.T,20110703,855,0.000,,39.4,18.3,28.9,C,N,9,,,33.3,27.8,10.91,336,,,
DAVIS.T,20110704,700,0.000,,38.3,17.8,23.3,C,N,4,,,34.4,30.0,11.42,337,,,
DAVIS.T,20110705,800,0.000,,38.9,16.7,27.2,C,N,1,,,35.6,31.1,11.16,336,,,
DAVIS.T,20110706,800,0.000,,36.1,16.7,26.1,PC,W,3,,,35.6,31.7,9.137,323,,,
DAVIS.T,20110707,815,0.000,,35.0,15.6,26.1,C,0,0,,,35.0,31.7,11.42,333,,,
DAVIS.T,20110708,735,0.000,,36.7,13.9,22.8,C,N,1,,,35.0,29.4,9.899,339,,,
DAVIS.T,20110709,800,0.000,,31.1,13.9,21.1,C,SW,3,,,34.4,31.1,9.899,334,,,
DAVIS.T,20110710,800,0.000,,31.1,12.2,18.3,C,W,1,,,33.9,31.1,9.137,333,,,
DAVIS.T,20110711,830,0.000,,27.8,13.3,18.3,C,S,2,,,33.3,30.0,9.391,329,,,
DAVIS.T,20110712,738,0.000,,28.9,12.2,17.8,PC,SW,1,,,32.8,29.4,9.899,323,,,
DAVIS.T,20110713,820,0.000,,27.2,13.9,20.0,PC,S,1,,,32.2,29.4,8.883,332,,,
DAVIS.T,20110714,844,0.000,,27.2,11.7,16.7,CY,SW,1,,,31.7,28.3,9.899,311,,,
DAVIS.T,20110715,820,0.000,,28.3,11.1,18.3,C,W,2,,,31.7,28.3,7.868,325,,,
DAVIS.T,20110716,800,0.000,,28.9,12.2,17.8,PC,SW,1,,,31.1,28.3,7.107,323,,,
DAVIS.T,20110717,845,0.000,,28.3,13.9,19.4,C,S,4,,,31.1,28.3,8.629,326,,,
DAVIS.T,20110718,802,0.000,,30.0,12.2,21.1,C,W,1,,,32.2,28.3,9.645,311,,,
DAVIS.T,20110719,745,0.000,,32.2,18.3,21.1,C,NE,1,,,32.8,28.3,9.137,325,,,
DAVIS.T,20110720,755,0.000,,35.0,15.0,23.9,C,E,4,,,33.9,28.9,9.137,322,,,
DAVIS.T,20110721,735,0.000,,36.1,14.4,22.2,C,NW,2,,,34.4,30.0,10.15,317,,,
DAVIS.T,20110722,832,0.000,,35.0,15.6,22.8,C,N,2,,,34.4,30.6,9.899,312,,,
DAVIS.T,20110723,845,0.000,,32.8,13.3,22.2,C,S,1,,,33.9,31.1,9.391,318,,,
DAVIS.T,20110724,715,0.000,,32.8,13.9,17.8,C,SW,0,,,33.9,30.0,10.40,319,,,
DAVIS.T,20110725,804,0.000,,32.2,12.2,19.4,C,SW,1,,,33.3,30.0,9.899,321,,,
DAVIS.T,20110726,751,0.000,,33.9,12.8,18.9,C,NE,1,,,33.9,29.4,7.614,312,,,
DAVIS.T,20110727,835,0.000,,35.6,12.8,23.3,C,N,1,,,34.4,30.6,8.629,314,,,
DAVIS.T,20110728,815,0.000,,36.7,13.9,25.0,C,N,1,,,32.8,28.3,8.883,316,,,
DAVIS.T,20110729,835,0.000,,34.4,14.4,22.8,C,NW,1,,,32.8,27.8,9.899,301,,,
DAVIS.T,20110730,720,0.000,,31.7,15.0,18.9,C,SW,1,,,34.4,31.1,11.42,303,,,
DAVIS.T,20110731,800,0.000,,30.6,13.9,20.0,C,SW,2,,,33.9,30.6,7.614,303,,,
DAVIS.T,20110801,810,0.000,,32.8,12.2,19.4,C,N,1,,,33.9,30.0,10.15,309,,,
DAVIS.T,20110802,743,0.000,,35.0,11.7,19.4,C,E,0,,,33.9,30.6,8.883,312,,,
DAVIS.T,20110803,755,0.000,,33.3,12.8,21.1,C,N,1,,,33.9,30.6,9.137,312,,,
DAVIS.T,20110804,747,0.000,,28.9,13.3,18.9,C,NW,1,,,33.3,30.0,10.66,302,,,
DAVIS.T,20110805,810,0.000,,32.8,11.1,17.8,C,SE,1,,,33.3,29.4,7.107,299,,,
DAVIS.T,20110806,830,0.000,,31.7,12.8,20.0,C,S,1,,,33.3,30.0,7.614,305,,,
DAVIS.T,20110807,900,0.000,,30.6,13.3,20.6,C,W,1,,,33.3,30.0,8.122,305,,,
DAVIS.T,20110808,810,0.000,,33.3,11.1,18.3,C,SE,1,,,33.3,29.4,9.137,308,,,
DAVIS.T,20110809,800,0.000,,35.0,10.6,18.3,C,E,2,,,33.3,30.0,8.629,308,,,
DAVIS.T,20110810,735,0.000,,33.9,13.3,18.9,C,W,1,,,33.3,30.0,7.868,302,,,
DAVIS.T,20110811,830,0.000,,31.7,12.2,20.0,C,SW,1,,,33.3,30.0,8.376,307,,,
DAVIS.T,20110812,750,0.000,,33.3,10.6,17.8,C,N,1,,,32.8,29.4,8.883,280,,,
DAVIS.T,20110813,845,0.000,,35.6,13.3,22.8,C,N,1,,,33.3,30.0,5.838,298,,,
DAVIS.T,20110814,855,0.000,,34.4,13.3,23.9,C,SE,2,,,33.3,30.0,10.40,302,,,
DAVIS.T,20110815,800,0.000,,33.3,12.8,20.6,C,SE,1,,,28.3,30.0,12.18,299,,,
DAVIS.T,20110816,740,0.000,,33.9,12.2,18.9,C,NE,1,,,32.2,28.3,5.584,296,,,
DAVIS.T,20110817,850,0.000,,34.4,12.2,21.7,C,N,1,,,31.7,27.8,8.883,297,,,
DAVIS.T,20110818,830,0.000,,33.9,12.8,21.1,C,E,1,,,31.7,27.8,8.122,291,,,
DAVIS.T,20110819,740,0.000,,28.9,11.7,16.7,C,SW,1,,,31.1,27.8,8.883,288,,,
DAVIS.T,20110820,730,0.000,,30.0,11.7,16.1,C,NW,1,,,31.1,27.2,6.345,288,,,
DAVIS.T,20110821,815,0.000,,30.0,11.7,17.2,C,NW,2,,,31.1,27.8,4.822,288,,,
DAVIS.T,20110822,745,0.000,,33.3,10.6,13.9,F,S,2,,,31.7,27.2,10.15,288,,,
DAVIS.T,20110823,820,0.000,,36.1,12.2,23.3,C,SE,1,,,31.1,27.8,8.883,382,,,
DAVIS.T,20110824,835,0.000,,36.7,16.1,26.7,C,N,1,,,31.1,27.2,5.838,299,,,
DAVIS.T,20110825,800,0.000,,35.0,13.9,20.0,C,NW,1,,,31.1,27.2,10.66,303,,,
DAVIS.T,20110826,825,0.000,,36.1,13.9,22.8,C,E,1,,,31.1,27.2,7.868,304,,,
DAVIS.T,20110827,730,0.000,,35.0,16.1,17.8,C,SW,1,,,31.1,27.2,8.883,308,,,
DAVIS.T,20110828,800,0.000,,36.1,10.6,18.9,C,N,2,,,31.1,27.2,9.899,307,,,
DAVIS.T,20110829,840,0.000,,34.4,11.1,22.2,C,SE,0,,,31.1,27.2,11.67,301,,,
DAVIS.T,20110830,815,0.000,,30.6,11.1,17.8,C,S,2,,,30.6,27.2,10.91,302,,,
DAVIS.T,20110831,850,0.000,,30.6,10.6,20.0,C,W,1,,,30.6,26.7,8.122,292,,,
DAVIS.T,20110901,840,0.000,,34.4,12.8,24.4,C,N,3,,,30.6,27.2,7.107,290,,,
DAVIS.T,20110902,847,0.000,,36.7,16.7,26.1,C,N,4,,,30.6,27.2,10.40,291,,,
DAVIS.T,20110903,800,0.000,,35.6,12.2,20.0,C,NW,1,,,30.6,27.2,8.629,282,,,
DAVIS.T,20110904,715,0.000,,33.3,12.2,15.6,C,W,1,,,30.6,27.2,6.853,282,,,
DAVIS.T,20110905,710,0.000,,33.3,10.6,13.9,C,NW,1,,,30.6,27.2,7.614,283,,,
DAVIS.T,20110906,815,0.000,,37.8,11.7,22.8,C,SE,2,,,30.6,27.2,6.345,280,,,
DAVIS.T,20110907,722,0.000,,37.8,12.2,18.9,C,SE,1,,,30.0,27.2,7.614,277,,,
DAVIS.T,20110908,805,0.000,,37.2,13.3,21.1,C,N,2,,,30.0,26.7,8.629,274,,,
DAVIS.T,20110909,848,0.000,,39.4,14.4,23.9,C,SE,1,,,29.4,26.1,8.376,259,,,
DAVIS.T,20110910,747,0.000,,36.7,18.9,25.6,PC,NW,1,,,28.9,26.1,9.391,251,,,
DAVIS.T,20110911,715,0.000,,29.4,16.7,18.9,PC,SW,1,,,28.9,25.6,10.91,222,,,
DAVIS.T,20110912,805,0.000,,32.2,15.6,18.9,PC,NW,1,,,28.9,25.6,7.107,195,,,
DAVIS.T,20110913,705,0.000,,35.6,15.0,17.8,PC,W,1,,,28.9,26.1,6.345,246,,,
DAVIS.T,20110914,840,0.000,,31.1,14.4,21.7,C,NW,1,,,28.3,25.6,6.853,247,,,
DAVIS.T,20110915,850,0.000,,27.8,13.3,20.6,C,W,1,,,28.9,25.6,8.376,258,,,
DAVIS.T,20110916,826,0.000,,28.9,10.6,16.7,C,SE,1,,,28.3,25.6,6.853,247,,,
DAVIS.T,20110917,735,0.000,,31.7,11.1,15.6,PC,N,2,,,27.8,25.0,5.076,247,,,
DAVIS.T,20110918,850,0.000,,35.0,12.2,23.3,C,N,2,,,27.2,25.0,5.076,251,,,
DAVIS.T,20110919,848,0.000,,35.6,12.8,23.9,C,E,3,,,27.8,24.4,7.868,248,,,
DAVIS.T,20110920,818,0.000,,37.8,15.6,25.0,C,NE,1,,,27.8,24.4,7.107,247,,,
DAVIS.T,20110921,800,0.000,,38.3,16.1,23.9,C,0,0,,,27.8,24.4,7.614,248,,,
DAVIS.T,20110922,805,0.000,,38.3,13.3,23.9,C,0,0,,,27.8,24.4,9.137,242,,,
DAVIS.T,20110923,800,0.000,,38.3,15.0,22.2,PC,N,2,,,27.2,24.4,7.107,239,,,
DAVIS.T,20110924,855,0.000,,32.8,17.8,23.9,PC,SW,1,,,26.7,24.4,8.122,202,,,
DAVIS.T,20110925,755,0.000,,23.3,14.4,18.3,CY,SW,3,,,26.7,23.9,8.376,132,,,
DAVIS.T,20110926,835,0.254,,29.4,11.7,20.0,PC,NW,3,,,26.7,23.9,2.792,223,,,
DAVIS.T,20110927,812,0.000,,32.8,11.1,18.9,C,E,2,,,26.7,23.9,6.599,228,,,
DAVIS.T,20110928,820,0.000,,36.1,15.0,23.3,C,N,2,,,26.1,23.3,7.107,225,,,
DAVIS.T,20110929,732,0.000,,37.8,15.6,21.1,C,N,2,,,26.1,23.3,5.584,259,,,
DAVIS.T,20110930,852,0.000,,29.4,16.1,21.7,C,S,1,,,26.1,23.3,8.122,218,,,
DAVIS.T,20111001,720,0.000,,25.6,14.4,15.0,CY,NW,2,,,26.1,23.3,7.107,154,,,
DAVIS.T,20111002,900,0.000,,26.1,10.6,19.4,PC,SE,1,,,25.6,23.3,4.822,201,,,
DAVIS.T,20111003,800,0.000,,21.7,9.4,15.0,PC,NW,1,,,25.6,22.8,5.838,110,,,
DAVIS.T,20111004,818,6.091,,19.4,13.9,15.6,CY,W,0,,,25.6,22.8,0.254,95,,,
DAVIS.T,20111005,815,8.883,,19.4,13.9,14.4,PC,SW,4,,,25.6,22.8,3.553,149,,,
DAVIS.T,20111006,845,3.300,,16.7,7.8,13.3,PC,S,2,,,25.0,22.2,2.031,135,,,
DAVIS.T,20111007,832,5.330,,22.8,6.7,12.8,PC,SE,2,,,24.4,22.2,2.792,203,,,
DAVIS.T,20111008,735,0.000,,25.6,7.8,10.6,C,NW,0,,,24.4,22.2,1.269,213,,,
DAVIS.T,20111009,820,0.000,,25.6,9.4,13.9,F,NE,0,,,24.4,22.2,2.538,196,,,
DAVIS.T,20111010,841,5.076,,20.0,13.3,16.7,R,E,2,,,23.9,21.7,4.822,40,,,
DAVIS.T,20111011,817,1.269,,25.6,16.1,20.0,PC,E,2,,,23.9,21.1,1.015,195,,,
DAVIS.T,20111012,850,0.000,,27.2,12.8,18.9,PC,NW,4,,,23.9,21.1,4.061,192,,,
DAVIS.T,20111013,850,0.000,,28.3,11.1,19.4,PC,N,2,,,23.3,20.6,4.822,186,,,
DAVIS.T,20111014,835,0.000,,30.6,11.7,19.4,C,N,2,,,23.3,21.1,4.822,178,,,
DAVIS.T,20111015,840,0.000,,31.1,15.0,20.0,PC,N,2,,,22.8,20.6,4.061,175,,,
DAVIS.T,20111016,825,0.000,,27.8,15.6,18.9,PC,SW,1,,,22.8,20.6,4.061,172,,,
DAVIS.T,20111017,838,0.000,,30.6,13.9,22.2,C,N,4,,,22.2,20.0,4.822,194,,,
DAVIS.T,20111018,831,0.000,,30.6,11.7,18.9,C,E,2,,,22.8,20.0,6.853,183,,,
DAVIS.T,20111019,846,0.000,,26.1,11.7,15.6,PC,SE,3,,,22.2,19.4,5.584,172,,,
DAVIS.T,20111020,843,0.000,,27.8,10.6,16.1,C,S,0,,,22.2,19.4,3.046,178,,,
DAVIS.T,20111021,820,0.000,,27.8,10.6,15.6,C,SE,0,,,21.7,19.4,3.553,174,,,
DAVIS.T,20111022,850,0.000,,28.3,10.0,18.3,PC,N,3,,,21.1,19.4,4.315,180,,,
DAVIS.T,20111023,835,0.000,,28.3,9.4,17.2,PC,N,1,,,21.1,18.9,3.807,170,,,
DAVIS.T,20111024,821,0.000,,26.7,10.6,16.1,PC,SW,0,,,21.1,18.9,3.553,161,,,
DAVIS.T,20111025,828,0.000,,24.4,8.3,15.6,PC,E,3,,,20.6,18.9,3.807,170,,,
DAVIS.T,20111026,841,0.000,,23.3,15.6,16.7,C,E,5,,,20.0,18.3,12.43,177,,,
DAVIS.T,20111027,754,0.000,,23.3,3.9,8.3,PC,E,2,,,20.0,18.3,7.868,167,,,
DAVIS.T,20111028,838,0.000,,25.6,5.0,12.8,C,E,2,,,19.4,17.8,3.807,166,,,
DAVIS.T,20111029,800,0.000,,27.8,6.1,11.1,C,N,2,,,19.4,17.8,3.300,166,,,
DAVIS.T,20111030,900,0.000,,27.2,7.2,16.7,C,N,0,,,18.9,17.2,5.584,158,,,
DAVIS.T,20111031,825,0.000,,27.2,8.9,15.6,C,N,1,,,18.9,16.7,3.553,156,,,
DAVIS.T,20111101,2359,0.000,,21.7,15.0,15.6,C,N,8,,,18.9,16.7,7.107,134,,,
DAVIS.T,20111102,2359,0.000,,21.7,7.8,15.0,PC,E,3,,,18.9,16.1,18.02,157,,,
DAVIS.T,20111103,800,0.000,,18.3,7.8,11.1,CY,SE,3,,,18.9,16.7,5.584,90,,,
DAVIS.T,20111104,845,0.254,,15.0,1.1,7.8,PC,NW,4,,,18.3,16.1,2.792,141,,,
DAVIS.T,20111105,805,0.000,,15.0,1.7,5.6,CY,SE,1,,,18.3,16.1,2.792,72,,,
DAVIS.T,20111106,735,10.40,,13.9,5.0,7.8,PC,NW,0,,,18.3,16.7,1.777,125,,,
DAVIS.T,20111107,840,0.000,,16.1,5.0,9.4,C,N,3,,,17.8,16.1,2.031,154,,,
DAVIS.T,20111108,835,0.000,,15.6,0.6,5.6,C,E,3,,,17.2,15.6,2.792,146,,,
DAVIS.T,20111109,855,0.000,,17.2,1.7,8.3,PC,N,2,,,16.1,15.0,1.269,142,,,
DAVIS.T,20111110,851,0.000,,18.9,3.3,8.9,PC,E,2,,,16.1,14.4,2.031,144,,,
DAVIS.T,20111111,846,0.000,,13.3,4.4,9.4,CY,N,4,,,15.6,14.4,2.538,42,,,
DAVIS.T,20111112,815,1.015,,18.3,9.4,10.0,PC,N,1,,,15.6,13.9,1.523,129,,,
DAVIS.T,20111113,840,0.000,,20.0,6.7,10.0,PC,N,3,,,15.0,13.9,1.015,131,,,
DAVIS.T,20111114,852,0.000,,18.9,6.7,9.4,F,SE,2,,,14.4,13.3,3.046,105,,,
DAVIS.T,20111115,852,0.000,,20.0,3.3,8.9,F,N,2,,,14.4,13.3,2.031,130,,,
DAVIS.T,20111116,845,0.000,,22.2,4.4,12.2,C,0,0,,,13.9,12.8,2.538,131,,,
DAVIS.T,20111117,844,0.000,,20.6,6.1,11.7,PC,W,4,,,13.9,12.8,4.822,114,,,
DAVIS.T,20111118,838,0.000,,14.4,8.3,11.7,PC,W,2,,,14.4,12.2,2.792,87,,,
DAVIS.T,20111119,837,0.508,,13.9,1.1,5.6,PC,W,0,,,13.9,12.8,1.269,117,,,
DAVIS.T,20111120,845,6.599,,11.1,3.9,9.4,CY,SE,3,,,13.3,12.2,3.046,40,,,
DAVIS.T,20111121,840,0.000,,13.9,3.3,7.8,PC,0,0,,,12.8,12.2,0.000,93,,,
DAVIS.T,20111122,834,0.000,,15.6,5.0,6.1,F+,NW,3,,,13.3,11.7,1.015,88,,,
DAVIS.T,20111123,837,0.000,,12.8,3.9,6.7,F,NW,1,,,12.8,11.7,1.269,48,,,
DAVIS.T,20111124,840,9.137,,12.2,6.7,9.4,CY,E,1,,,12.8,11.1,0.254,30,,,
DAVIS.T,20111125,827,1.269,,14.4,7.2,10.0,PC,0,0,,,12.2,11.1,2.284,87,,,
DAVIS.T,20111126,840,0.254,,12.8,3.3,7.8,F+,0,0,,,12.2,11.1,1.523,63,,,
DAVIS.T,20111127,845,0.254,,12.2,6.7,7.2,F+,0,0,,,11.7,10.6,0.508,52,,,
DAVIS.T,20111128,831,0.508,,16.7,6.1,6.7,F,0,0,,,11.7,10.6,0.761,82,,,
DAVIS.T,20111129,835,0.508,,11.1,3.9,5.0,F,NW,1,,,11.7,10.6,0.761,58,,,
DAVIS.T,20111130,855,0.254,,16.7,5.0,6.1,C,N,3,,,11.7,10.0,0.761,114,,,
DAVIS.T,20111201,850,0.000,,17.8,6.1,11.7,C,N,8,,,11.7,10.0,9.137,118,,,
DAVIS.T,20111202,855,0.000,,22.2,13.9,15.0,C,N,4,,,11.1,10.0,13.19,116,,,
DAVIS.T,20111203,835,0.000,,16.7,7.8,10.0,C,NW,7,,,11.7,10.0,10.91,115,,,
DAVIS.T,20111204,835,0.000,,15.0,1.1,6.7,C,SE,1,,,11.1,10.0,9.391,111,,,
DAVIS.T,20111205,817,0.000,,16.7,-17.8,9.4,PC,E,1,,,11.1,10.0,3.553,114,,,
DAVIS.T,20111206,854,0.000,,14.4,-1.7,2.8,PC,SE,1,,,11.1,10.0,3.807,107,,,
DAVIS.T,20111207,845,0.000,,15.0,-1.1,3.9,PC,N,1,,,11.1,10.0,1.777,105,,,
DAVIS.T,20111208,845,0.000,,16.7,-1.1,2.8,PC,N,1,,,11.1,9.4,2.031,108,,,
DAVIS.T,20111209,844,0.000,,16.1,-1.7,3.3,C,E,1,,,11.1,10.0,0.761,110,,,
DAVIS.T,20111210,840,0.000,,14.4,-1.7,2.8,PC,N,1,,,10.6,9.4,1.269,96,,,
DAVIS.T,20111211,825,0.000,,13.3,-1.7,1.7,PC,W,1,,,10.6,9.4,1.269,97,,,
DAVIS.T,20111212,837,0.000,,13.9,1.7,6.1,CY,SE,3,,,10.0,8.9,1.523,74,,,
DAVIS.T,20111213,832,0.000,,14.4,-0.6,2.8,C,0,0,,,10.0,8.9,2.031,107,,,
DAVIS.T,20111214,845,0.000,,13.9,-1.1,3.3,C,N,1,,,10.0,8.9,2.031,107,,,
DAVIS.T,20111215,850,8.376,,11.7,2.8,7.2,CY,N,4,,,10.0,8.9,2.284,44,,,
DAVIS.T,20111216,848,0.000,,17.2,5.6,9.4,PC,E,4,,,9.4,8.3,2.792,62,,,
DAVIS.T,20111217,840,0.000,,12.2,-1.1,0.6,F+,0,0,,,9.4,8.3,3.807,59,,,
DAVIS.T,20111218,830,0.508,,13.9,-1.1,3.3,F+,E,2,,,9.4,7.8,1.523,48,,,
DAVIS.T,20111219,838,0.254,,17.8,0.6,4.4,C,0,0,,,9.4,7.8,1.015,62,,,
DAVIS.T,20111220,831,0.254,,10.0,0.0,2.8,F+,0,0,,,8.9,7.8,4.822,48,,,
DAVIS.T,20111221,855,0.254,,17.2,-1.1,6.1,F+,N,1,,,8.9,7.8,0.254,64,,,
DAVIS.T,20111222,855,0.000,,15.6,2.2,8.9,C,NW,7,,,8.3,7.2,7.107,76,,,
DAVIS.T,20111223,837,0.000,,13.3,-3.3,-1.1,PC,0,0,,,7.8,7.2,6.345,66,,,
DAVIS.T,20111224,840,0.000,,13.3,-3.9,-0.6,C,N,0,,,7.8,6.7,0.761,99,,,
DAVIS.T,20111225,855,0.000,,13.9,-3.3,2.2,PC,N,2,,,7.8,6.7,1.269,59,,,
DAVIS.T,20111226,838,0.000,,13.9,-2.8,0.6,C,E,0,,,7.8,6.7,0.254,74,,,
DAVIS.T,20111227,831,0.000,,16.7,-1.7,2.2,PC,SW,1,,,7.8,6.7,4.315,76,,,
DAVIS.T,20111228,850,0.000,,15.0,1.7,7.8,PC,E,1,,,8.3,6.7,2.538,59,,,
DAVIS.T,20111229,800,0.000,,13.9,2.2,3.9,PC,0,0,,,8.3,6.7,2.538,44,,,
DAVIS.T,20111230,846,0.508,,16.7,3.3,11.7,CY,NW,2,,,8.3,7.2,1.523,40,,,
DAVIS.T,20111231,800,0.000,,16.7,3.3,5.0,C,N,1,,,8.3,7.2,2.792,76,,,
DAVIS.T,20120101,815,0.000,,16.1,-0.6,0.6,C,NW,1,,,8.3,7.2,1.015,79,,,
DAVIS.T,20120102,830,0.000,,16.1,1.1,6.1,CY,E,1,,,8.3,7.2,1.015,46,,,
DAVIS.T,20120103,800,0.000,,17.8,2.8,3.3,PC,N,0,,,8.3,7.2,1.015,83,,,
DAVIS.T,20120104,850,0.000,,18.9,1.7,7.2,C,0,0,,,8.3,7.2,1.015,86,,,
