Env,DistB73,SS,NSS,TS,INBRED,10KW_Inbred,KC_Inbred,CD_Inbred,CL_Inbred,CW_Inbred,TKW_Inbred,10KW_B73,KC_B73,CD_B73,CL_B73,CW_B73,TKW_B73,10KW_Hyb,KC_Hyb,CD_Hyb,CL_Hyb,CW_Hyb,TKW_Hyb,10KW_bph,CD_bph,CL_bph,CW_bph,TKW_bph
03N,2.00372972,0.004,0.979,0.017,GA209,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.9,593.3793103,30.178,189.84,29.54,172.08,.,.,.,.,.
03N,1.92368701,0.008,0.839,0.153,GT112,2.02,112.970297,22.984,112.214,11.74,22.82,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.36,534.0677966,29.214,161.598,27.54,126.04,0.19,3.04015,9.6538,2.842,17.4245
03N,1.03864882,0.753,0.209,0.038,H105W,1.3,93.84615385,25.45,127.15,15,12.2,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.36,668.7288136,31.958,188.894,35.56,157.82,0.17,1.80715,2.1858,1.212,22.7345
03N,1.23053983,0.714,0.281,0.005,H84,1.36,379.2647059,23.188,114.418,12.48,51.58,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.32,662.4137931,26.882,164.12,27.38,153.68,0.14,2.93815,8.5518,2.472,3.0445
03N,0.79975692,0.997,0.002,0.001,H91,1.86,240.4301075,23.83,155.546,17.2,44.72,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.55,477.8431373,28.435,189.125,30.3,121.85,0.11,2.61715,12.0122,0.112,6.4745
03N,1.84957904,0.001,0.898,0.101,H95,1.76,291.25,25.502,137.452,13.88,51.26,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.56,743.828125,30.62,187.316,33.02,190.42,0.06,1.78115,2.9652,1.772,3.2045
03N,1.84957904,0.001,0.997,0.002,H99,1.9,194,23.186,141.238,12.66,36.86,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3,593.2666667,27.088,197.158,29.22,177.98,0.13,2.93915,4.8582,2.382,10.4045
03N,1.5182219,0.207,0.019,0.774,Hi27,1.38,165.2173913,22.728,124.838,8.94,22.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.18,722.4770642,25.334,173.39,27.6,157.5,0.13,3.16815,3.3418,4.242,17.4345
03N,1.65542303,0,0,0,HP301,0.8,259.25,20.432,129.022,9.14,20.74,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.76,702.1590909,28.538,202.644,27.8,123.58,0.42,4.31615,1.2498,4.142,18.4645
03N,1.65542303,0.079,0.898,0.023,Hy,2.06,278.9320388,31.586,128.252,21.96,57.46,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.66,636.9172932,30.862,177.586,35.96,169.42,0.21,1.26085,1.6348,2.268,0.1045
03N,1.78058617,0.002,0.539,0.459,I137TN,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.42,508.3625731,28.878,181.31,28.2,173.86,.,.,.,.,.
03N,1.23053983,0.23,0.767,0.003,I205,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,607.0992366,31.404,181.834,33.9,159.06,.,.,.,.,.
03N,1.96290773,0,0,0,I29,0.95,40.52631579,20.6,103.545,6.45,3.85,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.3,472.0869565,27.564,181.158,33.38,108.58,0.345,4.23215,13.9883,5.487,26.9095
03N,1.96290773,0,0,0,IA2132,2.08,206.6346154,24.728,139.732,11.9,42.98,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.275,554.7252747,28.585,197.7575,30.6,126.2,0.22,2.16815,4.1052,2.762,7.3445
03N,1.78058617,0,0,0,Ia5125,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.54,603.8582677,29.388,194.402,29.38,153.38,.,.,.,.,.
03N,1.54419739,0,0,0,IDS28,0.975,295.8974359,21.4225,114.7825,10.025,28.85,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.06,670.5825243,27.208,180.49,28.08,138.14,0.3325,3.8209,8.36955,3.6995,14.4095
03N,1.78058617,0,0,0,IDS69,1.12,173.75,16.338,115.654,5.82,19.46,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.38,626.0504202,25.214,206.32,32.14,149,0.26,6.36315,7.9338,5.802,19.1045
03N,1.65542303,0,0,0,IDS91,0.96,128.75,18.008,103.29,6.38,12.36,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.3,523.5652174,25.022,187.016,26.1,120.42,0.34,5.52815,14.1158,5.522,22.6545
03N,1.78058617,0,0,0,Il101t,2.04,45.09803922,21.176,101.644,5.8,9.2,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.24,540,25.442,194.07,23.3,120.96,0.2,3.94415,14.9388,5.812,24.2345
03N,1.65542303,0,0,0,IL14H,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.66,639.3984962,29.132,184.43,29.42,170.08,.,.,.,.,.
03N,1.44411393,0,0,0,IL677A,1.1,63.63636364,18.26,107.39,3.9,7,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.225,639.1011236,31.9675,197.145,31.625,142.2,0.27,5.40215,12.0658,6.762,25.3345
03N,1.81448772,0.087,0.886,0.027,K148,1.42,142.2535211,20.062,99.836,7.3,20.2,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.96,640.2702703,31.56,203.358,44.12,189.52,0.11,4.50115,15.8428,5.062,18.7345
03N,1.54419739,0.11,0.873,0.017,K4,1.34,120.2985075,18.908,101.05,5.52,16.12,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.1,732.4761905,26.896,196.304,30.66,153.82,0.15,5.07815,15.2358,5.952,20.7745
03N,1.53289784,0.01,0.98,0.01,K55,1.58,157.8481013,28.518,100.124,12.38,24.94,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.36,638.3898305,31.608,195.958,32.24,150.66,0.03,0.27315,15.6988,2.522,16.3645
03N,1.84957904,0.033,0.965,0.002,K64,1.98,195.0505051,24.944,117.666,14.12,38.62,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,677.2519084,29.322,193.904,34.88,177.44,0.17,2.06015,6.9278,1.652,9.5245
03N,2.11453286,0.003,0.017,0.98,Ki11,2.42,151.0743802,32.996,151.882,24.06,36.56,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,2.29141179,0.003,0.003,0.994,Ki14,1.75,5.857142857,16.67,92.7425,4.625,1.025,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.48,670.862069,33.332,197.716,41.14,233.46,0.055,6.19715,19.38955,6.3995,28.322
03N,1.92368701,0.001,0.018,0.981,Ki2007,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3,599.6,30.62,195.77,39.88,179.88,.,.,.,.,.
03N,2.0907411,0.005,0.002,0.993,Ki2021,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.48,711.6129032,33.722,177.572,30.14,176.48,.,.,.,.,.
03N,2.29141179,0.004,0.005,0.991,Ki21,1.9,239.7894737,22.614,128.548,11.22,45.56,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.2,592.6875,28.85,181.44,32.54,189.66,0.13,3.22515,1.4868,3.102,6.0545
03N,2.0907411,0.001,0.393,0.606,Ki3,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.48,531.4367816,29.178,185.152,44.78,184.94,.,.,.,.,.
03N,1.84957904,0.001,0.002,0.997,Ki43,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.48,645.1149425,32.574,206.432,39.74,224.5,.,.,.,.,.
03N,1.84957904,0.029,0.048,0.923,Ki44,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.74,620.5109489,28.85,178.2,35.3,170.02,.,.,.,.,.
03N,1.70474809,0.008,0.859,0.133,KY21,1.46,336.0273973,26.416,133.338,17.82,49.06,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.86,739.3006993,32.722,190.86,42.58,211.44,0.09,1.32415,0.9082,0.198,4.3045
03N,2.40919483,0.011,0.732,0.257,Ky226,2.075,36.62650602,21.425,97.83,9.5,7.6,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.68,647.6865672,30.686,183.93,38.12,173.58,0.2175,3.81965,16.8458,3.962,25.0345
03N,1.4929041,0.134,0.709,0.157,Ky228,1.3,128.4615385,20.3675,111.8875,6.35,16.7,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.14,619.8130841,28.646,165.124,24.56,132.64,0.17,4.3484,9.81705,5.537,20.4845
03N,1.81448772,0.001,0.99,0.009,L317,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.78058617,0.007,0.297,0.696,L578,1.38,249.7101449,27.36,125.764,16.04,34.46,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.98,745.6565657,30.586,174.684,27.02,147.64,0.13,0.85215,2.8788,0.692,11.6045
03N,1.37512106,0.012,0.849,0.139,M14,1.76,287.8409091,25.298,154.972,16.34,50.66,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.1,600.1904762,30.232,175.934,26.42,126.04,0.06,1.88315,11.7252,0.542,3.5045
03N,1.68527599,0.002,0.996,0.002,M162W,2.9,152.6206897,24.102,105.17,10.24,44.26,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.96,656.2162162,29.508,188.03,31.4,194.24,0.63,2.48115,13.1758,3.592,6.7045
03N,2.02356108,0.012,0.404,0.584,M37W,2.42,85.95041322,23.49,123.652,11.18,20.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.04,717.4342105,29.32,203.206,39.96,218.1,0.39,2.78715,3.9348,3.122,18.4345
03N,1.88594668,0.007,0.854,0.139,MEF156-55-2,1.62,39.75308642,17.446,77.49,3.74,6.44,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.2,612.2727273,25.89,179.77,22.4,134.7,0.01,5.80915,27.0158,6.842,25.6145
03N,2.29141179,0.001,0.998,0.001,MO17,2.72,268.2352941,21.982,180.118,14.22,72.96,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,2.00372972,0.011,0.307,0.682,Mo18W,2.3,99.89130435,23.562,108.77,9.06,22.975,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.76,719.7826087,32.294,196.794,30.16,198.66,0.33,2.75115,11.3758,4.182,17.347
03N,1.68527599,0.004,0.828,0.168,Mo1W,1.18,296.9491525,23.866,104.566,7.78,35.04,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.54419739,0.108,0.727,0.165,MO24W,1.18,349.4915254,30.292,162.39,18.88,41.24,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.3,857.4782609,29.558,187.636,42.74,197.22,0.23,0.61385,15.4342,0.728,8.2145
03N,1.37512106,0.002,0.996,0.002,Mo44,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.48,743.8709677,28.524,189.73,34.32,184.48,.,.,.,.,.
03N,1.65542303,0.252,0.516,0.232,Mo45,1.66,460.6024096,26.506,185.758,23.02,76.46,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.46,671.300813,28.064,194.814,32.42,165.14,0.01,1.27915,27.1182,2.798,9.3955
03N,1.57086564,0.152,0.838,0.01,Mo46,1.42,108.028169,22.788,84.598,6.2,15.34,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.62643549,0.002,0.996,0.002,MoG,1.84,323.2608696,31.25,138.134,23.14,59.48,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.48,732.6612903,31.39,198.384,40.44,181.7,0.1,1.09285,3.3062,2.858,0.9055
03N,1.54419739,0.102,0.641,0.257,Mp339,2.02,95.94059406,22.274,122.246,9.46,19.38,1.64,351.6402439,29.0643,131.5216,17.424,57.669,4.18,370.3827751,28.328,182.278,27.06,154.82,0.19,3.39515,4.6378,3.982,19.1445
03N,1.78058617,0.002,0.884,0.114,MS1334,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.06,205.8169935,27.028,173.842,23.12,62.98,.,.,.,.,.
03N,1.39759392,0.063,0.865,0.072,MS153,7.4,56.35135135,29.882,130.498,17.32,41.7,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,447.1755725,29.208,173.356,27.58,117.16,2.88,0.40885,0.5118,0.052,7.9845
03N,1.5182219,0.002,0.997,0.001,MS71,1.02,206.6666667,20.336,110.048,8.4,21.08,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.94,580.952381,30.426,193.768,32.46,170.8,0.31,4.36415,10.7368,4.512,18.2945
03N,1.44548323,0.004,0.765,0.231,Mt42,2.18,61.19266055,22.8,139.684,7.8,13.34,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.98,594.2424242,29.17,190.386,27.72,117.66,0.27,3.13215,4.0812,4.812,22.1645
03N,0.37776251,0.998,0.001,0.001,N192,1.92,208.0208333,26.278,143.664,13.84,39.94,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.08,443.4615385,27.582,154.902,19.74,92.24,0.14,1.39315,6.0712,1.792,8.8645
03N,1.02290047,0.551,0.447,0.002,N28HT,1.3,177.2307692,24.126,94.026,8.44,23.04,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.71604765,0.017,0.98,0.003,N6,1.58,131.8987342,23.4,113.702,8.28,20.84,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.08,722.2115385,28.808,175.998,27.14,150.22,0.03,2.83215,8.9098,4.572,18.4145
03N,1.02290047,0.494,0.503,0.003,N7A,1.54,256.4935065,21.138,125.718,9.62,39.5,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.18,538.440367,27.118,137.192,20.86,117.38,0.05,3.96315,2.9018,3.902,9.0845
03N,1.39759392,0.004,0.874,0.122,NC222,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.34,756.0683761,29.11,161.538,35.84,176.92,.,.,.,.,.
03N,1.4929041,0.004,0.994,0.002,NC230,1.56,333.7179487,28.896,128.62,15.1,52.06,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.86,685.034965,33.87,185.698,35.16,195.92,0.04,0.08415,1.4508,1.162,2.8045
03N,1.65542303,0.068,0.839,0.093,NC232,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.92,580.1041667,28.262,151.172,19.86,111.38,.,.,.,.,.
03N,1.42058343,0.023,0.974,0.003,NC236,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.78,608.7769784,26.012,185.41,27.08,169.24,.,.,.,.,.
03N,2.18605128,0.004,0.989,0.007,NC238,2.1,158.0952381,24.166,114.572,15.18,33.2,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.3,836.5217391,29.34,169.6,24.82,192.4,0.23,2.44915,8.4748,1.122,12.2345
03N,1.37512106,0.941,0.057,0.002,NC250,2.38,207.8991597,23.26,123.994,14.78,49.48,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.8,682.1428571,28.78,189,37.86666667,191,0.37,2.90215,3.7638,1.322,4.0945
03N,1.5182219,0.001,0.997,0.002,NC258,2.06,261.5533981,27.184,134.778,18.84,53.88,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.68,761.5671642,31.4,206.266,43.28,204.1,0.21,0.94015,1.6282,0.708,1.8945
03N,1.28996325,0.005,0.992,0.003,NC260,1.82,210.989011,21.394,126.47,11.94,38.4,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.425,545.1546392,27.6975,175.69,29.025,132.2,0.09,3.83515,2.5258,2.742,9.6345
03N,1.39759392,0.007,0.991,0.002,NC262,1.7,446.7058824,28.146,146.968,14.68,75.94,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.7,684.5679011,29.86666667,199.0533333,37.9,184.8333333,0.03,0.45915,7.7232,1.372,9.1355
03N,2.0907411,0.015,0.018,0.967,NC264,1.9,284.8421053,23.818,123.878,11.2,54.12,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.8,664.2857143,28.036,181.81,29.88,186,0.13,2.62315,3.8218,3.112,1.7745
03N,0.11287935,0.999,0.001,1.10E-16,NC292,1.66,168.313253,27.79,106.196,15.12,27.94,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.12,348.7735849,28.954,135.108,20.92,73.94,0.01,0.63715,12.6628,1.152,14.8645
03N,0.36959919,0.998,0.001,0.001,NC294,2.34,235.5555556,25.122,134.69,18.1,55.12,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.3,515.2173913,27.725,158.375,24.55,118.5,0.35,1.97115,1.5842,0.338,1.2745
03N,1.59826461,0.002,0.001,0.997,NC296,2.525,106.2376238,22.69,134.6325,10.025,26.825,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.04,521.25,27.92,194.39,24.26,158.46,0.4425,3.18715,1.55545,3.6995,15.422
03N,1.65542303,0.002,0.001,0.997,NC296A,3.18,88.30188679,22.734,140.356,9.58,28.08,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.92,545.4794521,28.558,195.116,23.92,159.28,0.77,3.16515,4.4172,3.922,14.7945
03N,1.81448772,0.001,0.001,0.998,NC298,2.98,76.51006711,19.61,106.6,8.16,22.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.175,558.0314961,27.3125,183.0875,24.15,177.175,0.67,4.72715,12.4608,4.632,17.4345
03N,1.78058617,0.002,0.003,0.995,NC300,3.48,110.5747126,26.792,123.024,15.86,38.48,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.36,650.2380952,31.514,211.484,43.66,218.48,0.92,1.13615,4.2488,0.782,9.5945
03N,1.81448772,0.002,0.003,0.995,NC302,2.86,162.3076923,20.926,134.706,10.9,46.42,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.62,602.7624309,28.04,190.37,28.94,218.2,0.61,4.06915,1.5922,3.262,5.6245
03N,2.04628933,0.001,0.002,0.997,NC304,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.42,646.9590643,29.526,193.904,36.84,221.26,.,.,.,.,.
03N,0.34550164,0.998,0.001,0.001,NC306,2.04,239.4117647,23.232,115.816,11,48.84,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.1,536.1904762,26.13,154.23,20.3,112.6,0.2,2.91615,7.8528,3.212,4.4145
03N,0.30658623,0.998,0.001,0.001,NC308,2.16,177.5925926,22.66,113.378,12.7,38.36,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.16,441.1111111,25.738,154.062,22.24,95.28,0.26,3.20215,9.0718,2.362,9.6545
03N,0.16450371,0.999,0.001,1.10E-16,NC310,1.42,387.6056338,27.318,132.058,18.98,55.04,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.7,472.5882353,29.69,131.652,20.94,80.34,0.11,0.87315,0.2682,0.778,1.3145
03N,0.29143442,0.998,0.001,0.001,NC312,2.4,219.0833333,25.068,128.032,13.2,52.58,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.025,436.5432099,26.75,152.6625,21.775,88.4,0.38,1.99815,1.7448,2.112,2.5445
03N,0.60707257,0.998,0.001,0.001,NC314,2.02,96.83168317,22.238,130.174,12.94,19.56,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.1,633.8095238,28.76,169.6,26.75,133.1,0.19,3.41315,0.6738,2.242,19.0545
03N,1.96290773,0.002,0.032,0.966,NC318,1.98,135.5555556,19.13,121.496,8.24,26.84,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.32,739.7413793,26.254,180.118,25.54,171.62,0.17,4.96715,5.0128,4.592,15.4145
03N,1.96290773,0.004,0.005,0.991,NC320,1.72,391.9767442,24.078,138.384,13.22,67.42,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,612.2900763,25.968,177.35,24.24,160.42,0.04,2.49315,3.4312,2.102,4.8755
03N,0.15134563,0.996,0.001,0.003,NC322,2.02,234.2574257,23.268,117.198,9.68,47.32,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.22,582.6126126,26.858,156.518,19.86,129.34,0.19,2.89815,7.1618,3.872,5.1745
03N,0.13835843,0.999,0.001,1.10E-16,NC324,1.7,45.05882353,22.366,124.638,11.26,7.66,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.75,396.1904762,25.43666667,138.05,18.03333333,69.33333333,0.03,3.34915,3.4418,3.082,25.0045
03N,0.69314718,0.998,0.001,0.001,NC326,1.66,334.3373494,30.318,137.242,15.14,55.5,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.66,383.9759036,28.454,123.402,15.9,63.74,0.01,0.62685,2.8602,1.142,1.0845
03N,0.22595649,0.998,0.001,0.001,NC328,1.86,359.1397849,28.654,142.924,16.92,66.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.98,460.5050505,27.3,135.062,18.2,91.18,0.11,0.20515,5.7012,0.252,4.5655
03N,1.37512106,0.129,0.862,0.009,NC33,2.22,123.963964,23.022,120.208,13.22,27.52,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.46,637.4796748,27.912,188.566,26.58,156.82,0.29,3.02115,5.6568,2.102,15.0745
03N,0.12553774,0.999,0.001,1.10E-16,NC330,1.7,193.6470588,26.808,125.402,15.76,32.92,1.64,351.6402439,29.0643,131.5216,17.424,57.669,1.733333333,278.0769231,28.45,117.62,15.3,48.2,0.03,1.12815,3.0598,0.832,12.3745
03N,1.84957904,0.013,0.017,0.97,NC332,1.76,171.25,20.82,123.392,9.16,30.14,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.96290773,0.002,0.022,0.976,NC334,1.92,193.2291667,18.932,119.118,9.52,37.1,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.5,711.76,25.588,179.178,24,177.94,0.14,5.06615,6.2018,3.952,10.2845
03N,1.59826461,0.002,0.001,0.997,NC336,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.2,752.5,31.024,210.484,30.26,240.8,.,.,.,.,.
03N,1.84957904,0.002,0.003,0.995,NC338,2.32,76.37931034,21.328,105.904,8.14,17.72,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.5,666.72,28.094,174.682,25.24,166.68,0.34,3.86815,12.8088,4.642,19.9745
03N,1.4929041,0.005,0.994,0.001,NC342,2.26,291.8584071,25.814,152.904,17.6,65.96,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.54419739,0.002,0.997,0.001,NC344,2.18,374.3119266,26.788,139.302,21.58,81.6,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.78,762.3741007,31.85,212.398,41.7,211.94,0.27,1.13815,3.8902,2.078,11.9655
03N,1.59826461,0.002,0.001,0.997,NC346,2.4,140.6666667,24.154,158.188,9.28,33.76,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3,588.5,29.4125,195.2625,26.525,176.55,0.38,2.45515,13.3332,4.072,11.9545
03N,1.71604765,0.001,0.001,0.998,NC348,1.84,94.7826087,18.088,109.154,6.86,17.44,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.25,564.0769231,26.515,197.5825,26.725,183.325,0.1,5.48815,11.1838,5.282,20.1145
03N,1.92368701,0.003,0.002,0.995,NC350,2.24,79.46428571,21.962,115.602,10.22,17.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.88,742.2222222,28.588,193.366,32.24,213.76,0.3,3.55115,7.9598,3.602,19.9345
03N,1.59826461,0.003,0.001,0.996,NC352,2.5,192,23.68,159.026,11.08,48,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.9,673.362069,29.61,216.055,31.675,195.275,0.43,2.69215,13.7522,3.172,4.8345
03N,2.0907411,0.01,0.001,0.989,NC354,2.4,82.91666667,24.61,123.476,13.48,19.9,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.34,634.251497,29.122,187.484,34.5,211.84,0.38,2.22715,4.0228,1.972,18.8845
03N,2.40919483,0.001,0.031,0.968,NC356,2.54,202.992126,22.696,111.964,10.46,51.56,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.74,645.7664234,28.184,173.084,29.56,176.94,0.45,3.18415,9.7788,3.482,3.0545
03N,2.18605128,0.001,0.143,0.856,NC358,1.98,211.010101,23.628,131.874,12.48,41.78,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.78,680.5035971,25.854,183.344,36.94,189.18,0.17,2.71815,0.1762,2.472,7.9445
03N,1.92368701,0.001,0.475,0.524,NC360,2.68,92.53731343,22.816,131.328,15.38,24.8,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.74,732.4817518,28.364,195.62,34.86,200.7,0.52,3.12415,0.0968,1.022,16.4345
03N,1.71604765,0.002,0.54,0.458,NC362,1.6,343.875,23.666,150.31,14.66,55.02,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,617.0229008,27.058,181.172,28.22,161.66,0.02,2.69915,9.3942,1.382,1.3245
03N,1.57086564,0.002,0.507,0.491,NC364,1.46,396.8493151,23.764,157.774,16.46,57.94,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.78,613.0935252,27.25,182.566,29.86,170.44,0.09,2.65015,13.1262,0.482,0.1355
03N,1.4929041,0.018,0.467,0.515,NC366,1.92,233.2291667,20.768,114.696,10.6,44.78,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.8,588.6428571,28.438,165.054,26.9,164.82,0.14,4.14815,8.4128,3.412,6.4445
03N,0.51834446,0.996,0.003,0.001,NC368,2.52,169.6825397,28.19,101.386,11.94,42.76,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.475,382.5252525,29.03,143.695,21.55,94.675,0.44,0.43715,15.0678,2.742,7.4545
03N,2.00372972,0.003,0.003,0.994,NC370,2.12,241.4150943,24.088,124.692,10.28,51.18,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.2,693.7272727,25.958,171.522,20.94,152.62,0.24,2.48815,3.4148,3.572,3.2445
03N,0.10037919,0.998,0.001,0.001,NC372,1.48,417.2972973,30.04,138.054,17.32,61.76,1.64,351.6402439,29.0643,131.5216,17.424,57.669,.,.,.,.,.,.,.,.,.,.,.
03N,1.70474809,0.004,0.76,0.236,ND246,1.24,274.0322581,18.568,145.602,11.94,33.98,1.64,351.6402439,29.0643,131.5216,17.424,57.669,3.96,301.969697,26.686,184.244,24.34,119.58,0.2,5.24815,7.0402,2.742,11.8445
03N,1.54419739,0.002,0.996,0.002,Oh40B,2.24,170.8928571,24.988,169.168,15.42,38.28,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.44,551.557377,27.24,196.338,23.74,134.58,0.3,2.03815,18.8232,1.002,9.6945
03N,1.59826461,0.002,0.997,0.001,Oh43E,1.92,300.2083333,24.562,134.31,13.54,57.64,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.62,633.5114504,29.174,185.264,28.54,165.98,0.14,2.25115,1.3942,1.942,0.0145
03N,1.92368701,0.002,0.669,0.329,Oh603,.,.,.,.,.,.,1.64,351.6402439,29.0643,131.5216,17.424,57.669,2.42,574.1322314,27.634,166.622,25.06,138.94,.,.,.,.,.
